fdc_id,title,current_path,centroid_path,decision,chosen_desc,confidence,skip_reason,rationale
2431420,"DELICIOUS WARM MEAL, SOUTHWEST CHIPOTLE",Pantry > Canned Vegetables > Black Beans,Pantry > Sauces & Salsas > Hot Sauce > Chipotle,other,prepared vegetable and bean meal kit,0.95,other_jaccard_low_0.29,"The product is a fresh deli-style warm meal kit with vegetables and black beans, not a canned black bean or a sauce."
1958808,SAVORY GARLIC-N-HERB,Dairy > Butter > Butter,Pantry > Spices & Seasonings > Garlic Powder > Powder,other,garlic herb spread,0.95,other_jaccard_low_0.40,"The product is a savory spread with vegetable oil base, not butter or garlic powder; it belongs in spreads or condiments."
2383191,"NEW MEXICO CHILE PODS, NEW MEXICO",Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chile peppers,1.00,other_jaccard_low_0.33,"The product is whole dried chile peppers, not a seasoning blend or coconut product."
1588150,CHILE CHIPOTLE,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chipotle chili pepper,1.00,other_jaccard_low_0.29,"The product is a single ingredient (chipotle chili), not a seasoning blend or coconut cream, so it belongs in a dried chili or produce category."
1964523,THE TART & SPICY ADDITIVE FOR A TASTY MICHELADA SHRUB,Pantry > Sauces & Salsas > Salsa,Pantry > Canned Vegetables > Onions > Cocktail,other,cocktail mixer shrub,0.95,other_jaccard_low_0.33,"The product is a shrub (drinking vinegar) used for Micheladas, not a salsa or canned vegetable cocktail."
579783,PUYA CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,0.95,other_jaccard_low_0.33,"The title indicates chili pods, which are a spice/seasoning, not a coconut product; the current path is a generic fallback but closer than the proposed path."
1864549,"TONNINO, TUNA FILLETS WITH JALAPENO IN OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Fillets,other,canned tuna in olive oil with jalapeno,1.00,other_jaccard_low_0.33,"The product is primarily canned tuna, not olive oil or fillets; the current and proposed paths both misclassify it as an oil product."
2587922,"THREE CHEESE TORTELLINI FILLED WITH RICOTTA, PARMESAN AND ROMANO CHEESE IN A CRE",Pantry > Canned Vegetables > Tomato Sauce,Pantry > Pasta > Tri Color,other,frozen filled pasta entree,1.00,other_jaccard_low_0.50,"The product is a frozen tortellini entree with cheese and sauce, not a canned tomato sauce or dry tri-color pasta."
2651643,"NOPAL & CHIA TOSTADAS, NOPAL & CHIA",Snack > Chips,Pantry > Baking Mixes > Tortilla Mix,other,tostada shell with nopal and chia,0.90,other_jaccard_low_0.18,"The product is a ready-to-eat tostada, not a baking mix or typical chip; it's a prepared snack item."
1864087,SWEETENED WHOLE GRAIN WHEAT & CORN CEREAL,Pantry > Canned Vegetables > Corn > Whole,Pantry > Grain > Rice > Whole Grain,other,sweetened whole grain wheat and corn cereal,1.00,other_jaccard_low_0.40,"The product is a breakfast cereal, not canned corn or whole grain rice."
2493023,"BOAR'S HEAD CHARCUTERIE & CHEESE, 12 OZ",Dairy > Cheese,Meat & Seafood > Sausage > Sliced,other,charcuterie and cheese assortment,0.95,other_jaccard_low_0.33,"The product is a mix of cheeses and cured meats, not purely cheese or sliced sausage."
2412950,"NEW ENGLAND STYLE CONDENSED CORN CHOWDER, NEW ENGLAND STYLE",Pantry > Canned Vegetables > Corn,Pantry > Soup > Clam Chowder > Chunky,other,canned condensed corn chowder soup,1.00,other_jaccard_low_0.43,"The product is a condensed corn chowder soup, not canned corn or clam chowder."
2075606,"MARKET STREET, SHRIMP & ROASTED CORN CHOWDER",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,shrimp and corn chowder soup,1.00,other_jaccard_low_0.33,"The product is a chowder soup with shrimp and corn, not canned corn or chunky corn."
2468628,"CRAB & CORN CHOWDER, CRAB & CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,crab and corn chowder soup,1.00,other_jaccard_low_0.50,"The product is a prepared soup with crab and corn, not canned corn or chunky corn."
2069445,CHICKEN & CORN CHOWDER,Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,chicken and corn chowder soup,1.00,other_jaccard_low_0.33,"The product is a soup with chicken and corn, not just canned corn or chunky corn."
2630157,"HOT CALABRESE SALAME, MONTEREY JACK CHEESE, ROASTED CASHEW ALMOND BLEND BISTRO B",Pantry > Soup > Hot,Snack > Nuts > Almonds > Bite Size,other,meat and cheese snack with nuts,1.00,other_jaccard_low_0.50,"The product is a combination of salame, cheese, and nuts, not a soup or just almonds."
1941843,"AIOLI DIP + SPREAD, ROASTED GARLIC",Pantry > Sauces & Salsas > Salsa,Produce > Vegetables > Garlic,other,aioli dip,0.95,other_jaccard_low_0.25,"The product is a creamy dip/spread with roasted garlic flavor, not a salsa or fresh garlic."
2068905,"APPLE PIE, APPLE",Frozen > Ice Cream,Bakery > Pie > No Sugar Added > Reduced Fat,other,frozen apple pie,1.00,other_jaccard_low_0.50,"The product is a frozen apple pie, not ice cream or a no-sugar-added reduced-fat bakery pie."
2216644,SMOKED PULLED PORK WITH GOUDA MACARONI & CHEESE,Pantry > Pasta > Macaroni,Dairy > Cheese > Gouda > Smoked,other,smoked pulled pork with gouda macaroni and cheese,0.95,other_jaccard_low_0.33,"The product is a prepared deli meal combining smoked pulled pork and macaroni & cheese, not a standalone pasta or cheese item."
1575702,"BUMBLE BEE, TONNO IN OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is canned tuna packed in olive oil, not a standalone oil; both paths incorrectly categorize it as oil."
2504556,"SMOKED PULLED PORK WITH GOUDA MACARONI AND CHEESE, SMOKED WITH GOUDA MACARONI AN",Pantry > Pasta > Macaroni,Dairy > Cheese > Gouda > Smoked,other,smoked pulled pork with gouda macaroni and cheese,0.95,other_jaccard_low_0.33,"The product is a prepared meal combining smoked pulled pork and macaroni and cheese, not a standalone pasta or cheese item."
2290121,ROASTED RED PEPPER STUFFED GNOCCHI,Pantry > Canned Vegetables > Roasted Red Peppers,Pantry > Pasta > Plant Based,other,stuffed gnocchi with roasted red pepper,0.95,other_jaccard_low_0.33,"The product is gnocchi stuffed with roasted red pepper, not canned vegetables or plant-based pasta, so it belongs in a fresh or frozen pasta category."
2525872,"TIRAMISOriginal-Rezept ""Maffioli"" mit Lffelbiskuits , Kaffee, Kakao, Sahne und M",Bakery > Cake,Frozen > Ice Cream > Gelato > Non-Dairy > Non Dairy,other,tiramisu dessert,0.95,other_jaccard_low_0.50,"Tiramisu is a layered dessert with mascarpone, coffee, and cocoa, not a cake or frozen non-dairy gelato."
2401518,"GREEK ORGANIC TAHINI, GREEK",Pantry > Sauces & Salsas > Salsa > Organic,Pantry > Salad Dressings > Greek Vinaigrette,other,tahini (sesame paste),1.00,other_jaccard_low_0.20,"Tahini is a sesame seed paste, not a salsa or a Greek vinaigrette; it belongs in spreads or condiments."
2076272,CHIPOTLE AIOLO,Pantry > Sauces & Salsas > Salsa,Pantry > Salad Dressings > Salad Topper,other,aioli sauce,0.95,other_jaccard_low_0.25,"The product is a chipotle aioli, which is a condiment similar to mayonnaise, not a salsa or a salad topper."
2016176,SAMBAL OELEK,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Stir Fry,other,chili paste,0.95,other_jaccard_low_0.40,"Sambal Oelek is a chili paste, not a salsa or stir fry sauce, based on its ingredients (chili, salt, vinegar) and typical use."
2089164,"SNACK SENSATIONS, VEGGIE & PEPPER JACK BITES",Snack > Bites,Snack > Veggie Snacks > Veggie Straws,other,veggie and cheese snack bites with ranch dip,0.90,other_jaccard_low_0.33,"The product is a snack with vegetables and cheese, not a veggie straw, and 'Snack > Bites' is too generic; a more specific category like 'Snack > Veggie & Chees"
1910980,"TRU SAMBAL, SPICE CONDIMENT",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > BBQ Sauce,other,chili condiment with shrimp,0.95,other_jaccard_low_0.33,"The product is a spicy condiment with shrimp, not a salsa or BBQ sauce."
2122649,ORGANIC BUTTERY STEAKHOUSE,Pantry > Sauces & Salsas > Salsa > Organic,Pantry > Sauces & Salsas > Ketchup > Organic,other,organic steakhouse sauce,0.95,other_jaccard_low_0.33,"The product is a steakhouse sauce, not a salsa or ketchup, based on its ingredients and branded category."
2437231,WHITE TRUFFLES AND PORCINI,Pantry > Sauces & Salsas > Salsa,Pantry > Oil > Truffle Oil,other,truffle mushroom sauce,0.95,other_jaccard_low_0.43,"The product is a creamy sauce with porcini and truffles, not a salsa or an oil."
2026276,ROASTED MOLE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Asian,other,Mexican mole sauce,0.95,other_jaccard_low_0.33,"Ingredients like chocolate, chipotles, pumpkin seeds, and sesame seeds indicate a mole sauce, not a generic salsa or Asian sauce."
1855509,RECAITO,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Gourmet,other,culantro-based cooking sauce,0.95,other_jaccard_low_0.29,"Recaito is a specific Latin cooking base, not a salsa or gourmet sauce; it's a cooking sauce used in sofrito."
399825,"GOLDEN HANDS, BAGOONG SAUTEED SHRIMP PASTE, SWEET",Pantry > Sauces & Salsas > Salsa,Frozen > Skillet Meals > Shrimp Scampi,other,sauteed shrimp paste condiment,0.95,other_jaccard_low_0.29,"The product is a sauteed shrimp paste (bagoong), a savory condiment, not a salsa or a frozen shrimp scampi meal."
2454731,"STROGANOFF PASTA & CREAMY SAUCE MIX, STROGANOFF",Pantry > Sauces & Salsas > Sauce,Meal > Pasta Dishes > Beef Stroganoff,other,pasta and sauce mix for stroganoff,0.95,other_jaccard_low_0.38,"The product is a dry pasta and sauce mix, not a prepared meal or a sauce alone; it belongs in a dry mix category."
2084412,"RED BONE ALLEY, NAWLINS REMOULADE",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,remoulade sauce,0.95,other_jaccard_low_0.40,"The product is a remoulade sauce, which is a creamy condiment similar to tartar sauce, not a salsa or ketchup."
2166333,"CHINESE STYLE CRAB & CORN SOUP MIX, CHINESE STYLE CRAB & CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,soup mix with crab and corn,1.00,other_jaccard_low_0.43,"The product is a soup mix, not canned corn; both current and proposed paths are incorrect."
2178572,"CAJUN STYLE ROUX, CAJUN STYLE",Pantry > Sauces & Salsas > Salsa,Pantry > Soup > French Onion Soup,other,roux mix,0.95,other_jaccard_low_0.50,"The product is a roux, a thickening agent for soups and sauces, not a salsa or a ready-to-eat soup."
2560866,"CINNAMON TOAST CRUNCH FROSTING, CINNAMON",Bakery > Buns,Pantry > Baking Mixes > Cake Mix > Cake,other,cinnamon frosting,1.00,other_jaccard_low_0.25,"The product is a frosting, not a bun or a cake mix, based on ingredients and branded category."
2615242,"PELOPONNESE TAHINI, 11.5 OZ",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Medium,other,tahini (sesame seed paste),1.00,other_jaccard_low_0.33,"Tahini is a paste made from ground sesame seeds, not a salsa or a medium sauce; it belongs in a category like spreads or ethnic sauces."
2598634,"KRINOS TAHINI, 1 LB",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Medium,other,tahini (sesame seed paste),1.00,other_jaccard_low_0.33,"Tahini is a paste made from ground sesame seeds, not a salsa or medium sauce; it belongs in a nut/seed butter or ethnic condiment category."
2417205,"RANCH HERB TINY TATES, RANCH HERB",Pantry > Spices & Seasonings > Seasoning,Pantry > Grain > Wheat > Wheat Berries,other,prepared potato side dish,1.00,other_jaccard_low_0.17,"The product is a seasoned potato dish, not a seasoning or wheat berries."
2678612,SOLID LIGHT TUNA - IN OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is canned tuna packed in olive oil, not a standalone oil; both current and proposed paths incorrectly classify it as oil."
2181089,YUCA FRIES,Produce > Vegetables > Potatoes,Frozen > Appetizers & Snacks > Chicken Fries,other,frozen yuca fries,0.95,other_jaccard_low_0.40,"The product is frozen yuca fries, not potatoes or chicken fries; yuca is a root vegetable distinct from potato, and the frozen state and preparation as fries pl"
1575397,"BUMBLE BEE, ALBACORE TUNA, SUNDRIED TOMATOES & OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with sundried tomatoes and olive oil,1.00,other_jaccard_low_0.33,"The product is canned tuna, not olive oil or vegetable oil; ingredients confirm it's a prepared tuna product."
2015415,"BUMBLE BEE, ALBACORE TUNA WITH JALAPENOS & OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with jalapeno and olive oil,1.00,other_jaccard_low_0.30,"The product is canned tuna, not a standalone oil, so both paths are incorrect."
2391045,"SOUR CREAM & ONION POPCORN SEASONING, SOUR CREAM & ONION",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Seasoning > Sea Salt,other,popcorn seasoning powder,1.00,other_jaccard_low_0.33,"The product is a seasoning blend for popcorn, not canned corn or sea salt."
1576082,"BUMBLE BEE, ALBACORE TUNA, JALAPENOS & OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with jalapenos and olive oil,1.00,other_jaccard_low_0.30,"The product is primarily canned tuna, not oil; both current and proposed paths are incorrect as they focus on oil categories."
2012952,"BUMBLE BEE, PRIME FILLET, ALBACORE TUNA WITH SUNDRIED TOMATOES & OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with sundried tomatoes and olive oil,1.00,other_jaccard_low_0.33,"The product is canned tuna, not a standalone oil; both paths incorrectly classify it as oil."
2157141,"MILK CHOCOLATE CARAMEL FLAVORED POPCORN SEASONING, MILK CHOCOLATE CARAMEL",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Seasoning > Sea Salt,other,popcorn seasoning,1.00,other_jaccard_low_0.33,"The product is a seasoning mix for popcorn, not canned corn or sea salt."
2025940,"MI COSTENITA, CALIF. CHILI PODS",Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is dried California chili pods, which are a type of dried chili pepper, not a seasoning blend or coconut product."
2133888,"SPOON-ON GOURMET FLAVOR, MARYLAND'S BEST CHESAPEAKE",Pantry > Sauces & Salsas > Salsa,Dairy > Butter > Butter > Spread > Salted,other,savory spread with vegetable oil and seasonings,0.95,other_jaccard_low_0.33,"The product is a vegetable oil-based savory spread with onions, garlic, and spices, not a dairy butter or a salsa."
1794336,ARBOL CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried arbol chili pods,1.00,other_jaccard_low_0.29,"The product is dried chili pods, not a seasoning blend, and definitely not coconut cream."
1563158,"CARDENAS, NEW MEXICO CHILI PODS",Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,0.95,other_jaccard_low_0.33,"The product is dried chili pods, which are neither a seasoning blend nor coconut cream; they belong in a dried chiles or produce category."
1917369,STEMLESS CALIFORNIA CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili peppers,1.00,other_jaccard_low_0.33,"The product is dried chili pods, which are not a seasoning blend nor coconut cream; they are whole dried peppers used in cooking."
2593155,"TUNA FILLETS WITH SPICY THAI CHILLI IN OLIVE OIL, SPICY THAI CHILLI",Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Fillets,other,canned tuna in olive oil,0.95,other_jaccard_low_0.43,"The product is primarily tuna fish packed in olive oil with a spicy tomato sauce, not just olive oil or fillets alone."
579785,JAPANESE CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili peppers,0.95,other_jaccard_low_0.33,"The title 'JAPANESE CHILI PODS' indicates dried chili peppers, which are not a seasoning blend nor coconut cream."
2101341,SHRIMP & ROASTED CORN CHOWDER,Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,shrimp and corn chowder soup,1.00,other_jaccard_low_0.33,"The product is a chowder soup with shrimp and corn, not a canned vegetable or chunky corn."
2462365,"KING CRAB AND CORN CHOWDER, KING CRAB AND CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,crab and corn chowder soup,1.00,other_jaccard_low_0.50,"The product is a soup with crab and corn, not just canned corn, so neither the current nor proposed path fits."
2443578,Silver Spring Foods Cream Style Horseradish  8 oz.,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Dessert Sauce,other,creamed horseradish condiment,1.00,other_jaccard_low_0.17,"The product is a creamy horseradish condiment, not a salsa or dessert sauce."
1954792,MAPLE FUDGE,Snack > Candy > Sugar Free,Snack > Cookies > Fudge Mint Cookies,other,fudge candy,0.95,other_jaccard_low_0.50,"Ingredients (sugar, corn syrup, hydrogenated oil, milk solids) and title 'MAPLE FUDGE' indicate a candy/fudge, not cookies; current path 'Sugar Free' is wrong a"
2584187,"CAULIPOWER CAULIFLOWER PENNE POMODORO, 18.0 OZ",Meal > Pasta Dishes > Penne Alfredo,Produce > Vegetables > Cauliflower,other,frozen cauliflower pasta meal with tomato sauce,0.95,other_jaccard_low_0.50,"The product is a frozen meal with cauliflower-based pasta and pomodoro sauce, not a plain vegetable or a generic pasta dish."
2657471,SKINLESS & BONELESS IN 100% OLIVE OIL MACKEREL,Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Wild Caught,other,canned mackerel in olive oil,1.00,other_jaccard_low_0.43,"The product is canned fish, not just olive oil; it belongs in a canned fish/seafood category."
2538387,"COCONUT PANDAN SOFT-BAKED SUPERFOOD BITES, COCONUT PANDAN",Snack > Bites,Snack > Dried Fruit > Coconut,other,almond flour based snack bite with coconut pandan flavor,0.85,other_jaccard_low_0.30,"Ingredients are almond flour and maple syrup, not dried fruit or coconut as primary; current 'Snack > Bites' is too generic but proposed 'Snack > Dried Fruit > "
2432717,ORGANIC MANGO HABANERO,Pantry > Spices & Seasonings > Seasoning > Organic,Pantry > Sauces & Salsas > Hot Sauce > Organic,proposed,,0.70,low_confidence,"Ingredients include mango powder, habanero powder, and spices, but the product is a seasoning blend, not a sauce; however, the branded category is 'Ketchup, Mus"
484161,SUPER GREEN MOLE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Mild > Organic,other,mole sauce,0.95,other_jaccard_low_0.40,"The product is a mole sauce, which is a distinct Mexican sauce, not a salsa or a mild organic sauce."
2108135,"PAMANA, SOY CURD (MISO)",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Soy Sauce,other,miso paste,0.95,other_jaccard_low_0.50,"The product is miso (soy curd), which is a fermented soybean paste, not a salsa or soy sauce."
2477043,NEW MEXICO RED CHILI PODS,Pantry > Canned Vegetables > Roasted Red Peppers,Pantry > Coconut > Coconut Cream,other,dried red chili pods,1.00,other_jaccard_low_0.29,"The product is dried roasted red chili pods, not canned roasted red peppers nor coconut cream."
2377144,"CLASSIC ZESTY CHEDDAR POPCORN SEASONING, CLASSIC ZESTY CHEDDAR",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Seasoning > Sea Salt,other,popcorn seasoning powder,1.00,other_jaccard_low_0.33,"The product is a seasoning blend specifically for popcorn, not a canned vegetable or a sea salt."
2433374,JAPANESE CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is dried chili pods, not a seasoning blend nor coconut cream."
1892547,"LA FE, WHITE TUNA IN OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Wild Caught,other,canned white tuna in olive oil,1.00,other_jaccard_low_0.38,"The product is canned tuna, not olive oil; both paths are incorrect as they focus on the oil rather than the tuna."
1986804,"CRANBERRY WALNUT SPRING MIX BLEND, RADICCHIO, FETA CHEESE CRUMBLES, CANDIED WALN",Bakery > Flatbread,Snack > Nuts > Almonds > Omega 3,other,prepackaged salad blend with cheese and toppings,1.00,other_jaccard_low_0.33,"The product is a salad mix with vegetables, cheese, and dried fruit, not a flatbread or nuts."
2626765,DRIED CHILI DE ARBOL PEPPERS,Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried chili de arbol peppers,1.00,other_jaccard_low_0.29,"The product is dried chili peppers, not a spice/pepper blend nor coconut cream."
2429766,TOASTED ARBOL CHILI PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is toasted arbol chili pods, which are dried chilies, not a seasoning blend, coconut product, or baking additive."
1491735,ANCHO CHILI PODS,Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is dried arbol chili pods, not a pepper seasoning or coconut cream; it belongs in a dried chili or produce category."
516436,ANCHO CHILI PODS,Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried ancho chili pods,1.00,other_jaccard_low_0.29,"Ancho chili pods are dried peppers, not pepper seasoning, and definitely not coconut cream."
2288850,DRIED ANCHO CHILI PODS,Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is dried chili pods, which are not a spice/pepper blend nor coconut cream; it belongs in a dried chili or produce category."
2377281,WHITE MEAT TUNA IN OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Wild Caught,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is primarily canned tuna, not just olive oil; the current and proposed paths both focus on oil, ignoring the main ingredient."
2592023,"BELGIAN CHOCOLATE HOT COCOA SPOONS WITH PEPPERMINT CRUNCH, BELGIAN CHOCOLATE WIT",Pantry > Spices & Seasonings > Pepper > Hot,Snack > Candy > Mints > Crunch,other,hot cocoa mix with peppermint,0.95,other_jaccard_low_0.50,"The product is a hot cocoa spoon, not a spice or candy mint; it belongs in a hot beverage or cocoa mix category."
2677409,TIRAMISU,Bakery > Cake,Frozen > Ice Cream > Gelato > Non-Dairy > Non Dairy,other,frozen tiramisu dessert,0.95,other_jaccard_low_0.50,"The product is a frozen dessert with dairy and egg, not a bakery cake or non-dairy gelato."
2606951,"PEPPERMINT WHITE CHOCOLATY COATED WITH CANDY CANE CRUNCH HOT COCOA SPOON, PEPPER",Pantry > Spices & Seasonings > Pepper > Hot,Snack > Candy > Chocolate Candy > Dark Chocolate > Peppermint,other,hot cocoa mix with peppermint white chocolate coating,0.95,other_jaccard_low_0.36,"The product is a hot cocoa spoon coated in peppermint white chocolate, not a spice or seasoning, nor a chocolate candy."
2518610,"BERTOLLI Ricotta Lobster Ravioli In A Seafood Bisque, 24 OZ",Pantry > Pasta,Frozen > Skillet Meals > Shrimp Scampi,other,frozen seafood ravioli meal,0.95,other_jaccard_low_0.40,"The product is a frozen ravioli dish with a seafood bisque, not a dry pasta or a shrimp scampi skillet meal."
2015446,"PAESANA, PICCATA",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Extra Virgin,other,piccata sauce,0.95,other_jaccard_low_0.29,"The product is a piccata sauce with capers and lemon, not a salsa or extra virgin olive oil sauce."
2061619,"RUSSO'S, TIRAMISU",Bakery > Cake,Frozen > Ice Cream > Gelato > Non-Dairy > Non Dairy,other,frozen tiramisu dessert,0.95,other_jaccard_low_0.50,"Tiramisu is a layered dessert with ladyfingers, mascarpone, and espresso, not a cake or non-dairy gelato; it's best described as a frozen tiramisu dessert."
2165260,DRIED ANCHO CHILI PEPPERS,Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried ancho chili peppers,1.00,other_jaccard_low_0.29,"The product is dried chili peppers, not a spice/seasoning blend nor coconut cream."
2287011,SOLID TUNA IN PURE OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Wild Caught,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is primarily tuna packed in olive oil, not just olive oil, so it belongs in a canned fish/seafood category, not in oil."
2017253,"MIRAVALLE, CALIFORNIA CHILI PODS",Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chili pods,1.00,other_jaccard_low_0.33,"The product is dried chili pods, which are not a seasoning blend nor coconut cream; they belong in a dried chiles or produce category."
2509405,"YELLOWFIN TUNA FILLETS IN OLIVE OIL INFUSED WITH TRUFFLE, YELLOWFIN TUNA",Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Fillets,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is primarily tuna packed in olive oil, not just olive oil or fillets; the branded category 'Canned Tuna' confirms this."
1861204,TUNA FILLETS WITH GARLIC IN OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Fillets,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is primarily tuna fish packed in olive oil, not just olive oil or fillets; it belongs in a canned fish/seafood category."
2049476,"SALUTTI, ORIGINAL YOGURT ALOE DRINK",Beverage > Juice,Beverage > Juice > Aloe Vera Juice,proposed,,0.80,low_confidence,"The product is an aloe drink with yogurt, not a plain juice, but the proposed path 'Aloe Vera Juice' is more specific and accurate than the generic 'Juice'."
2183159,Food Nation Herbivore Herby Aioli 200g,Pantry > Sauces & Salsas > Salsa,Produce > Salad Kits > Salad Kit > Chopped > Organic,other,herb aioli sauce,0.95,other_jaccard_low_0.29,"The product is a creamy herb aioli sauce, not a salsa or a salad kit, based on ingredients like rapeseed oil, herbs, and thickeners."
2414527,"FRIED CHILI PASTE, FRIED CHILI",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Barbecue Sauce > Sweet,other,fried chili paste,0.95,other_jaccard_low_0.33,"The product is a fried chili paste with soy bean oil, chili, and garlic, which is not a salsa or a sweet barbecue sauce; it is an ethnic condiment."
2485141,"SHRIMP & ROASTED CORN CHOWDER, SHRIMP & ROASTED CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,shrimp and corn chowder soup,1.00,other_jaccard_low_0.33,"The product is a chowder soup with shrimp and corn, not just canned corn or chunky corn."
2568297,ORGANIC MINCED GARLIC,Pantry > Sauces & Salsas > Salsa > Organic,Pantry > Spices & Seasonings > Garlic Powder > Powder,other,minced garlic in water,1.00,other_jaccard_low_0.33,"The product is wet minced garlic, not a dry powder or a salsa, so neither path fits."
2419333,CILANTRO,Pantry > Sauces & Salsas > Salsa > Organic,Pantry > Spices & Seasonings > Pepper > Ground,other,cilantro herb paste,0.95,other_jaccard_low_0.29,"The product is a wet cilantro paste with oil and vinegar, not a dry ground pepper or a salsa."
